Id,SalePrice
2734,147999.41911073102
2735,129406.58398542732
2736,132020.77867963834
2737,109738.697811497
2738,126862.73875690854
2739,143962.81270970384
2740,142485.51642759284
2741,152136.88015249887
2742,167444.1959884177
2743,158185.40221642863
2744,162917.55418058098
2745,155416.3610525759
2746,120284.47548550447
2747,166715.63348506836
2748,118360.82559808926
2749,138001.6300924539
2750,104421.47247487749
2751,131155.81813943593
2752,205617.80551957496
2753,137247.4499792437
2754,215110.23719343607
2755,133899.4163447664
2756,84938.22121708491
2757,74414.59433120437
2758,72921.61736617636
2759,154565.90081646387
2760,122575.05225611608
2761,133160.73551018533
2762,123535.15732881668
2763,191009.2832747207
2764,172322.98845176466
2765,279219.6899531688
2766,117640.64396296031
2767,80291.3105902538
2768,122542.03364480505
2769,142297.3592874044
2770,156406.7702068148
2771,106682.84575593626
2772,104442.9393227993
2773,166456.3871289398
2774,141109.04202985298
2775,120387.67154741901
2776,141085.6389874966
2777,154913.03634451446
2778,131635.39693599977
2779,115554.24859527723
2780,100197.66784654434
2781,93405.92546043455
2782,96547.361348224
2783,94084.96150691135
2784,129233.32130092569
2785,137894.4256133312
2786,57466.691929158
2787,121603.83495799839
2788,64107.56591431744
2789,172710.0011024726
2790,88879.85028462543
2791,109875.99540244808
2792,52950.93141509447
2793,149935.98277809023
2794,94201.16937902127
2795,129084.7911548852
2796,92907.91375346403
2797,217532.118325173
2798,120120.863912363
2799,117313.6337685257
2800,73713.8300006779
2801,118054.24018399922
2802,127918.08783830694
2803,170540.0972898273
2804,143986.5632014369
2805,113084.14095720249
2806,80259.44796380436
2807,169965.53382735667
2808,153796.04976439435
2809,117192.49225064646
2810,131230.6364261652
2811,164578.31036285835
2812,177882.82281887898
2813,155973.9945158413
2814,150312.97248528455
2815,112616.05907675857
2816,198700.5254923954
2817,145579.88064670743
2818,124235.67082049002
2819,185450.74219153926
2820,131334.75048826405
2821,123220.54211851348
2822,188617.98166585367
2823,291640.99934014335
2824,160998.5048215524
2825,167768.0583969793
2826,137567.15133111642
2827,132464.00329591444
2828,241305.00016631786
2829,216169.55303441815
2830,210469.3495383128
2831,191304.53282333227
2832,224138.5890582043
2833,310325.64225777425
2834,231683.35568574525
2835,233432.01386143832
2836,199955.7700762833
2837,170626.86998096327
2838,150205.53416446198
2839,181587.82938731968
2840,193158.4449451482
2841,198512.0625076774
2842,222391.1665180936
2843,156160.32749859174
2844,166826.4140994036
2845,129812.90360741789
2846,200330.77460520982
2847,200554.3947008251
2848,205825.07317834676
2849,205310.74865301797
2850,263661.35228867875
2851,224410.6180663408
2852,224504.91203051386
2853,235536.06216897012
2854,144753.2825209181
2855,202729.55013383328
2856,200836.70582631818
2857,197217.56465199083
2858,206278.2748633591
2859,79150.9113480663
2860,117565.3687102149
2861,134199.05415413593
2862,190320.92559105245
2863,135393.6999088986
2864,241581.3828114326
2865,138789.0813656046
2866,140063.78901326
2867,86835.49530007265
2868,78867.88531372487
2869,104361.28247317154
2870,115967.2262515173
2871,86431.4755452219
2872,16068.304178987979
2873,83319.83069884313
2874,141809.3523084847
2875,119017.46298826557
2876,185177.51098357816
2877,147164.74620236707
2878,179418.85662545785
2879,116116.13186790998
2880,103368.78182042211
2881,144550.10171848754
2882,186852.29910683224
2883,195394.0057949559
2884,220895.13665729645
2885,195482.89642059972
2886,244516.12170137546
2887,124855.0506509219
2888,139038.8613388353
2889,37540.079937231
2890,82265.40990729484
2891,141550.02476253046
2892,62609.69496145447
2893,92627.67449681746
2894,17139.978165781213
2895,333479.41069939954
2896,287215.18364043825
2897,214082.22026040085
2898,157613.91038336372
2899,227365.71437489573
2900,154505.2100083722
2901,206659.33274137892
2902,194255.62989525328
2903,294569.0625694806
2904,334374.04285315255
2905,92621.00880463712
2906,207455.2470611084
2907,118464.2725800427
2908,127550.30936682952
2909,142170.23894507845
2910,60055.3918420058
2911,69188.1181629569
2912,162435.74978583874
2913,72257.30954601441
2914,60529.14611273093
2915,74927.37561727191
2916,81225.77664922025
2917,178881.60017101257
2918,107994.00430503342
2919,216021.19734466204
